Nome,idSessao,Repeticao,Chave,Tp,Ts
juneque,2,36,n,76492037,76492099
juneque,2,36,o,76492723,76492775
juneque,2,36,v,76493334,76493397
juneque,2,36,a,76493655,76493718
juneque,2,37,v,76495307,76495391
juneque,2,37,i,76495596,76495638
juneque,2,37,d,76496239,76496302
juneque,2,37,a,76496507,76496592
juneque,2,37,.,76497129,76497193
juneque,2,37,n,76497708,76497771
juneque,2,37,o,76497965,76498018
juneque,2,37,v,76498641,76498661
juneque,2,37,a,76499070,76499154
juneque,2,38,v,76500742,76500816
juneque,2,38,i,76501021,76501084
juneque,2,38,d,76502425,76502488
juneque,2,38,a,76502757,76502842
juneque,2,38,.,76503358,76503421
juneque,2,38,n,76503637,76503678
juneque,2,38,o,76504559,76504621
juneque,2,38,v,76505212,76505254
juneque,2,38,a,76505599,76505694
juneque,2,39,v,76507496,76507591
juneque,2,39,i,76507796,76507881
juneque,2,39,d,76508557,76508620
juneque,2,39,a,76509586,76509660
juneque,2,39,.,76510187,76510271
juneque,2,39,n,76510905,76510968
juneque,2,39,o,76511173,76511236
juneque,2,39,v,76512224,76512297
juneque,2,39,a,76512491,76512576
juneque,2,40,v,76513950,76514034
juneque,2,40,i,76514239,76514292
juneque,2,40,d,76514829,76514892
juneque,2,40,a,76515751,76515825
juneque,2,40,.,76516341,76516414
juneque,2,40,n,76516641,76516693
juneque,2,40,o,76516962,76517015
juneque,2,40,v,76517616,76517679
juneque,2,40,a,76517852,76517915
juneque,2,41,v,76519482,76519556
juneque,2,41,i,76519750,76519813
juneque,2,41,d,76520350,76520424
juneque,2,41,a,76521325,76521410
juneque,2,41,.,76522033,76522118
juneque,2,41,n,76522280,76522343
juneque,2,41,o,76522923,76522965
juneque,2,41,v,76523523,76523586
juneque,2,41,a,76523899,76524004
juneque,2,42,v,76525356,76525441
juneque,2,42,i,76525657,76525698
juneque,2,42,d,76526257,76526320
juneque,2,42,a,76526503,76526588
juneque,2,42,.,76527104,76527188
juneque,2,42,n,76527361,76527435
juneque,2,42,o,76527630,76527671
juneque,2,42,v,76528412,76528475
juneque,2,42,a,76528819,76528904
juneque,2,43,v,76530085,76530169
juneque,2,43,i,76530342,76530405
juneque,2,43,d,76530825,76530888
juneque,2,43,a,76531650,76531724
juneque,2,43,.,76531939,76532013
juneque,2,43,n,76532583,76532646
juneque,2,43,o,76532818,76532881
juneque,2,43,v,76533429,76533493
juneque,2,43,a,76534041,76534136
juneque,2,44,v,76544859,76544933
juneque,2,44,i,76545170,76545212
juneque,2,44,d,76545813,76545844
juneque,2,44,a,76546049,76546144
juneque,2,44,.,76546714,76546777
juneque,2,44,n,76547025,76547088
juneque,2,44,o,76547293,76547345
juneque,2,44,v,76547937,76548010
juneque,2,44,a,76548215,76548310
juneque,2,45,v,76549803,76549866
juneque,2,45,i,76550103,76550155
juneque,2,45,d,76550682,76550756
juneque,2,45,a,76551518,76551592
juneque,2,45,.,76552237,76552321
juneque,2,45,n,76553630,76553704
juneque,2,45,o,76553941,76553983
juneque,2,45,v,76554531,76554605
juneque,2,45,a,76555474,76555570
juneque,2,46,v,76556933,76557017
juneque,2,46,i,76557211,76557264
juneque,2,46,d,76557780,76557843
juneque,2,46,a,76558627,76558722
juneque,2,46,.,76559294,76559376
juneque,2,46,n,76560246,76560330
juneque,2,46,o,76560803,76560856
juneque,2,46,v,76562090,76562143
juneque,2,46,a,76562659,76562754
juneque,2,47,v,76570486,76570602
juneque,2,47,i,76570796,76570860
juneque,2,47,d,76571430,76571514
juneque,2,47,a,76571687,76571761
juneque,2,47,.,76572277,76572372
juneque,2,47,n,76573038,76573112
juneque,2,47,o,76573317,76573369
juneque,2,47,v,76573961,76574045
juneque,2,47,a,76574239,76574324
juneque,2,48,v,76575580,76575653
juneque,2,48,i,76575879,76575943
juneque,2,48,d,76576609,76576672
juneque,2,48,a,76577478,76577573
juneque,2,48,.,76578336,76578410
juneque,2,48,n,76579279,76579342
juneque,2,48,o,76580254,76580307
juneque,2,48,v,76580919,76580982
juneque,2,48,a,76581895,76581979
juneque,2,49,v,76584265,76584329
juneque,2,49,i,76584576,76584607
juneque,2,49,d,76585295,76585315
juneque,2,49,a,76585713,76585786
juneque,2,49,.,76586442,76586537
juneque,2,49,n,76587085,76587159
juneque,2,49,o,76587922,76587974
juneque,2,49,v,76588630,76588682
juneque,2,49,a,76589391,76589486
juneque,2,50,v,76591086,76591170
juneque,2,50,i,76591386,76591438
juneque,2,50,d,76592158,76592221
juneque,2,50,a,76593112,76593207
juneque,2,50,.,76593756,76593829
juneque,2,50,n,76594099,76594162
juneque,2,50,o,76595064,76595116
juneque,2,50,v,76595750,76595824
juneque,2,50,a,76596243,76596328
maromena,2,1,v,77176544,77176606
maromena,2,1,i,77176811,77176853
maromena,2,1,d,77177283,77177346
maromena,2,1,a,77178569,77178654
maromena,2,1,.,77181428,77181544
maromena,2,1,n,77182060,77182145
maromena,2,1,o,77182435,77182520
maromena,2,1,v,77182928,77183002
maromena,2,1,a,77184075,77184148
maromena,2,2,v,77185275,77185360
maromena,2,2,i,77185532,77185585
maromena,2,2,d,77185875,77185939
maromena,2,2,a,77186229,77186292
maromena,2,2,.,77186636,77186710
maromena,2,2,n,77187011,77187074
maromena,2,2,o,77187333,77187364
maromena,2,2,v,77187730,77187793
maromena,2,2,a,77188523,77188575
maromena,2,3,v,77196702,77196776
maromena,2,3,i,77196991,77197022
maromena,2,3,d,77197356,77197419
maromena,2,3,a,77198128,77198191
maromena,2,3,.,77199360,77199445
maromena,2,3,n,77199800,77199852
maromena,2,3,o,77200142,77200195
maromena,2,3,v,77200518,77200581
maromena,2,3,a,77201321,77201384
maromena,2,4,v,77202329,77202392
maromena,2,4,i,77202693,77202735
maromena,2,4,d,77203068,77203110
maromena,2,4,a,77203850,77203924
maromena,2,4,.,77206519,77206646
maromena,2,4,n,77207055,77207150
maromena,2,4,o,77207473,77207525
maromena,2,4,v,77208062,77208146
maromena,2,4,a,77209563,77209626
maromena,2,5,v,77210655,77210751
maromena,2,5,i,77211052,77211083
maromena,2,5,d,77211513,77211587
maromena,2,5,a,77211899,77211994
maromena,2,5,.,77213528,77213634
maromena,2,5,n,77214032,77214127
maromena,2,5,o,77214461,77214534
maromena,2,5,v,77214857,77214942
maromena,2,5,a,77215575,77215659
maromena,2,6,v,77216582,77216656
maromena,2,6,i,77216947,77216999
maromena,2,6,d,77217354,77217428
maromena,2,6,a,77217697,77217793
maromena,2,6,.,77218437,77218532
maromena,2,6,n,77218855,77218918
maromena,2,6,o,77219208,77219271
maromena,2,6,v,77219605,77219668
maromena,2,6,a,77220355,77220440
maromena,2,7,v,77221459,77221533
maromena,2,7,i,77221845,77221886
maromena,2,7,d,77222252,77222326
maromena,2,7,a,77222627,77222690
maromena,2,7,.,77224800,77224895
maromena,2,7,n,77225668,77225764
maromena,2,7,o,77226118,77226181
maromena,2,7,v,77226569,77226654
maromena,2,7,a,77227286,77227371
maromena,2,8,v,77234541,77234626
maromena,2,8,i,77235035,77235098
maromena,2,8,d,77235817,77235890
maromena,2,8,a,77236203,77236266
maromena,2,8,.,77237607,77237660
maromena,2,8,n,77238153,77238227
maromena,2,8,o,77238614,77238677
maromena,2,8,v,77239042,77239138
maromena,2,8,a,77239867,77239930
maromena,2,9,v,77240939,77241013
maromena,2,9,i,77241796,77241859
maromena,2,9,d,77242236,77242299
maromena,2,9,a,77243050,77243124
maromena,2,9,.,77245140,77245235
maromena,2,9,n,77245633,77245707
maromena,2,9,o,77246126,77246178
maromena,2,9,v,77246608,77246693
maromena,2,9,a,77247572,77247635
maromena,2,10,v,77265127,77265190
maromena,2,10,i,77265545,77265597
maromena,2,10,d,77266103,77266166
maromena,2,10,a,77268965,77269060
maromena,2,10,.,77270894,77270999
maromena,2,10,n,77271569,77271643
maromena,2,10,o,77272094,77272168
maromena,2,10,v,77272673,77272746
maromena,2,10,a,77274581,77274665
maromena,2,11,v,77280712,77280785
maromena,2,11,i,77281108,77281182
maromena,2,11,d,77281516,77281578
maromena,2,11,a,77282234,77282297
maromena,2,11,.,77283006,77283122
maromena,2,11,n,77283488,77283551
maromena,2,11,o,77283928,77284023
maromena,2,11,v,77284431,77284537
maromena,2,11,a,77284925,77285009
maromena,2,12,v,77286136,77286199
maromena,2,12,i,77286543,77286596
maromena,2,12,d,77286983,77287057
maromena,2,12,a,77287401,77287453
maromena,2,12,.,77287883,77287957
maromena,2,12,n,77288355,77288429
maromena,2,12,o,77288762,77288825
maromena,2,12,v,77289202,77289275
maromena,2,12,a,77290767,77290862
maromena,2,13,v,77291968,77292042
maromena,2,13,i,77292343,77292395
maromena,2,13,d,77292740,77292825
maromena,2,13,a,77293105,77293168
maromena,2,13,.,77294370,77294508
maromena,2,13,n,77294927,77295012
maromena,2,13,o,77295302,77295365
maromena,2,13,v,77295720,77295827
maromena,2,13,a,77296568,77296641
maromena,2,14,v,77297575,77297649
maromena,2,14,i,77297961,77298013
maromena,2,14,d,77298379,77298442
maromena,2,14,a,77298743,77298796
maromena,2,14,.,77299226,77299279
maromena,2,14,n,77299644,77299707
maromena,2,14,o,77300008,77300060
maromena,2,14,v,77300383,77300447
maromena,2,14,a,77300790,77300843
maromena,2,15,v,77301798,77301873
maromena,2,15,i,77302163,77302204
maromena,2,15,d,77302549,77302612
maromena,2,15,a,77302849,77302901
maromena,2,15,.,77303631,77303715
maromena,2,15,n,77304060,77304123
maromena,2,15,o,77304778,77304862
maromena,2,15,v,77305239,77305313
maromena,2,15,a,77305667,77305730
maromena,2,16,v,77306654,77306717
maromena,2,16,i,77307007,77307070
maromena,2,16,d,77307436,77307510
maromena,2,16,a,77307715,77307767
maromena,2,16,.,77309237,77309353
maromena,2,16,n,77309676,77309718
maromena,2,16,o,77309998,77310050
maromena,2,16,v,77310362,77310414
maromena,2,16,a,77310748,77310822
maromena,2,17,v,77311563,77311648
maromena,2,17,i,77311949,77312012
maromena,2,17,d,77312324,77312398
maromena,2,17,a,77312603,77312655
maromena,2,17,.,77315251,77315346
maromena,2,17,n,77316151,77316236
maromena,2,17,o,77316569,77316643
maromena,2,17,v,77316966,77317029
maromena,2,17,a,77317781,77317865
maromena,2,18,v,77318810,77318884
maromena,2,18,i,77319186,77319238
maromena,2,18,d,77319647,77319721
maromena,2,18,a,77320033,77320096
maromena,2,18,.,77320536,77320610
maromena,2,18,n,77320976,77321060
maromena,2,18,o,77321351,77321403
maromena,2,18,v,77321748,77321832
maromena,2,18,a,77322198,77322250
maromena,2,19,v,77323120,77323194
maromena,2,19,i,77323463,77323537
maromena,2,19,d,77324353,77324427
maromena,2,19,a,77324663,77324727
maromena,2,19,.,77325136,77325231
maromena,2,19,n,77325554,77325638
maromena,2,19,o,77325940,77326024
maromena,2,19,v,77326347,77326410
maromena,2,19,a,77326786,77326860
maromena,2,20,v,77327783,77327868
maromena,2,20,i,77328266,77328307
maromena,2,20,d,77328673,77328757
maromena,2,20,a,77329402,77329497
maromena,2,20,.,77329916,77329990
maromena,2,20,n,77330324,77330387
maromena,2,20,o,77330677,77330719
maromena,2,20,v,77331085,77331148
maromena,2,20,a,77331481,77331534
maromena,2,21,v,77332414,77332498
maromena,2,21,i,77332789,77332852
maromena,2,21,d,77333164,77333249
maromena,2,21,a,77333432,77333506
maromena,2,21,.,77333861,77333935
maromena,2,21,n,77334268,77334321
maromena,2,21,o,77334644,77334674
maromena,2,21,v,77335019,77335093
maromena,2,21,a,77335394,77335468
maromena,2,22,v,77336187,77336272
maromena,2,22,i,77336498,77336561
maromena,2,22,d,77336895,77336968
maromena,2,22,a,77337195,77337258
maromena,2,22,.,77337677,77337751
maromena,2,22,n,77338052,77338116
maromena,2,22,o,77338384,77338447
maromena,2,22,v,77338760,77338844
maromena,2,22,a,77339124,77339209
maromena,2,23,v,77340057,77340131
maromena,2,23,i,77340443,77340485
maromena,2,23,d,77340850,77340924
maromena,2,23,a,77341140,77341203
maromena,2,23,.,77341590,77341665
maromena,2,23,n,77341997,77342060
maromena,2,23,o,77342319,77342382
maromena,2,23,v,77342705,77342758
maromena,2,23,a,77343123,77343186
maromena,2,24,v,77344055,77344129
maromena,2,24,i,77344431,77344472
maromena,2,24,d,77345234,77345297
maromena,2,24,a,77345588,77345651
maromena,2,24,.,77346371,77346466
maromena,2,24,n,77346756,77346819
maromena,2,24,o,77347131,77347184
maromena,2,24,v,77347528,77347591
maromena,2,24,a,77347957,77348009
maromena,2,25,v,77348857,77348941
maromena,2,25,i,77349275,77349327
maromena,2,25,d,77349714,77349778
maromena,2,25,a,77350025,77350078
maromena,2,25,.,77350518,77350582
maromena,2,25,n,77350872,77350924
maromena,2,25,o,77351150,77351214
maromena,2,25,v,77351408,77351471
maromena,2,25,a,77351643,77351696
maromena,2,26,v,77352340,77352414
maromena,2,26,i,77352630,77352693
maromena,2,26,d,77352876,77352939
maromena,2,26,a,77353766,77353808
maromena,2,26,.,77354817,77354922
maromena,2,26,n,77355203,77355276
maromena,2,26,o,77355535,77355598
maromena,2,26,v,77355899,77355963
maromena,2,26,a,77356607,77356681
maromena,2,27,v,77357594,77357668
maromena,2,27,i,77358313,77358387
maromena,2,27,d,77358913,77358998
maromena,2,27,a,77359203,77359255
maromena,2,27,.,77359942,77360016
maromena,2,27,n,77360296,77360353
maromena,2,27,o,77360639,77360691
maromena,2,27,v,77361004,77361067
maromena,2,27,a,77361357,77361410
maromena,2,28,v,77362269,77362332
maromena,2,28,i,77362591,77362632
maromena,2,28,d,77362934,77362986
maromena,2,28,a,77363169,77363232
maromena,2,28,.,77364284,77364358
maromena,2,28,n,77364788,77364851
maromena,2,28,o,77365195,77365248
maromena,2,28,v,77365592,77365666
maromena,2,28,a,77367136,77367220
maromena,2,29,v,77368155,77368228
maromena,2,29,i,77368530,77368593
maromena,2,29,d,77368948,77369032
maromena,2,29,a,77369656,77369729
maromena,2,29,.,77370149,77370244
maromena,2,29,n,77370963,77371037
maromena,2,29,o,77371360,77371433
maromena,2,29,v,77371778,77371851
maromena,2,29,a,77372239,77372302
maromena,2,30,v,77373161,77373257
maromena,2,30,i,77373579,77373621
maromena,2,30,d,77373976,77374050
maromena,2,30,a,77374726,77374789
maromena,2,30,.,77377064,77377116
maromena,2,30,n,77377514,77377598
maromena,2,30,o,77377964,77378027
maromena,2,30,v,77378404,77378477
maromena,2,30,a,77380730,77380804
maromena,2,31,v,77381856,77381940
maromena,2,31,i,77382317,77382369
maromena,2,31,d,77382853,77382926
maromena,2,31,a,77383614,77383687
maromena,2,31,.,77385887,77385982
maromena,2,31,n,77386390,77386476
maromena,2,31,o,77386830,77386903
maromena,2,31,v,77387280,77387364
maromena,2,31,a,77387827,77387911
maromena,2,32,v,77388716,77388801
maromena,2,32,i,77389092,77389144
maromena,2,32,d,77389467,77389541
maromena,2,32,a,77390174,77390237
maromena,2,32,.,77390689,77390762
maromena,2,32,n,77391096,77391148
maromena,2,32,o,77391428,77391470
maromena,2,32,v,77391825,77391867
maromena,2,32,a,77392243,77392285
maromena,2,33,v,77403488,77403552
maromena,2,33,i,77403842,77403905
maromena,2,33,d,77404292,77404398
maromena,2,33,a,77404624,77404709
maromena,2,33,.,77406436,77406543
maromena,2,33,n,77406972,77407088
maromena,2,33,o,77407433,77407485
maromena,2,33,v,77407969,77408053
maromena,2,33,a,77408440,77408535
maromena,2,34,v,77411174,77411237
maromena,2,34,i,77411560,77411612
maromena,2,34,d,77412010,77412084
maromena,2,34,a,77412385,77412448
maromena,2,34,.,77412964,77413016
maromena,2,34,n,77413361,77413435
maromena,2,34,o,77413747,77413810
maromena,2,34,v,77414197,77414260
maromena,2,34,a,77415323,77415397
maromena,2,35,v,77423180,77423254
maromena,2,35,i,77423566,77423641
maromena,2,35,d,77424446,77424509
maromena,2,35,a,77425174,77425249
maromena,2,35,.,77426332,77426470
maromena,2,35,n,77426868,77426953
maromena,2,35,o,77427254,77427328
maromena,2,35,v,77427812,77427885
maromena,2,35,a,77428294,77428368
maromena,2,36,v,77429291,77429365
maromena,2,36,i,77429731,77429794
maromena,2,36,d,77430685,77430759
maromena,2,36,a,77431092,77431166
maromena,2,36,.,77431789,77431884
maromena,2,36,n,77432239,77432302
maromena,2,36,o,77432679,77432752
maromena,2,36,v,77433118,77433160
maromena,2,36,a,77433547,77433621
maromena,2,37,v,77435402,77435476
maromena,2,37,i,77435884,77435969
maromena,2,37,d,77436302,77436365
maromena,2,37,a,77436613,77436687
maromena,2,37,.,77437278,77437320
maromena,2,37,n,77438061,77438134
maromena,2,37,o,77438972,77439045
maromena,2,37,v,77439550,77439624
maromena,2,37,a,77440054,77440128
maromena,2,38,v,77441190,77441264
maromena,2,38,i,77441555,77441596
maromena,2,38,d,77441919,77441982
maromena,2,38,a,77442230,77442293
maromena,2,38,.,77443162,77443237
maromena,2,38,n,77443527,77443579
maromena,2,38,o,77443870,77443933
maromena,2,38,v,77444266,77444308
maromena,2,38,a,77444663,77444704
maromena,2,39,v,77445606,77445669
maromena,2,39,i,77445896,77445927
maromena,2,39,d,77446271,77446334
maromena,2,39,a,77446914,77446977
maromena,2,39,.,77451556,77451620
maromena,2,39,n,77452017,77452070
maromena,2,39,o,77452542,77452605
maromena,2,39,v,77453110,77453195
maromena,2,39,a,77453593,77453677
maromena,2,40,v,77454643,77454728
maromena,2,40,i,77455094,77455167
maromena,2,40,d,77455565,77455628
maromena,2,40,a,77455951,77456014
maromena,2,40,.,77456562,77456616
maromena,2,40,n,77456970,77457033
maromena,2,40,o,77457313,77457387
maromena,2,40,v,77457699,77457762
maromena,2,40,a,77458557,77458631
maromena,2,41,v,77459597,77459681
maromena,2,41,i,77460004,77460078
maromena,2,41,d,77460497,77460582
maromena,2,41,a,77460819,77460893
maromena,2,41,.,77463232,77463273
maromena,2,41,n,77463704,77463745
maromena,2,41,o,77464207,77464260
maromena,2,41,v,77464657,77464721
maromena,2,41,a,77465043,77465128
maromena,2,42,v,77466255,77466329
maromena,2,42,i,77466587,77466651
maromena,2,42,d,77466941,77467015
maromena,2,42,a,77467241,77467294
maromena,2,42,.,77467735,77467778
maromena,2,42,n,77468153,77468195
maromena,2,42,o,77468485,77468538
maromena,2,42,v,77468850,77468924
maromena,2,42,a,77469204,77469267
maromena,2,43,v,77469890,77469943
maromena,2,43,i,77470168,77470221
maromena,2,43,d,77470490,77470564
maromena,2,43,a,77470758,77470800
maromena,2,43,.,77471776,77471872
maromena,2,43,n,77472195,77472257
maromena,2,43,o,77472516,77472568
maromena,2,43,v,77472859,77472911
maromena,2,43,a,77473266,77473329
maromena,2,44,v,77474049,77474123
maromena,2,44,i,77474339,77474391
maromena,2,44,d,77474650,77474723
maromena,2,44,a,77474874,77474927
maromena,2,44,.,77475657,77475721
maromena,2,44,n,77476043,77476095
maromena,2,44,o,77476332,77476385
maromena,2,44,v,77476718,77476770
maromena,2,44,a,77477126,77477178
maromena,2,45,v,77477973,77478025
maromena,2,45,i,77478326,77478368
maromena,2,45,d,77478691,77478764
maromena,2,45,a,77479452,77479515
maromena,2,45,.,77479966,77480051
maromena,2,45,n,77480363,77480415
maromena,2,45,o,77480685,77480758
maromena,2,45,v,77481199,77481262
maromena,2,45,a,77481563,77481637
maromena,2,46,v,77482389,77482463
maromena,2,46,i,77482657,77482720
maromena,2,46,d,77483858,77483931
maromena,2,46,a,77484233,77484285
maromena,2,46,.,77484833,77484928
maromena,2,46,n,77485541,77485614
maromena,2,46,o,77485819,77485861
maromena,2,46,v,77486183,77486236
maromena,2,46,a,77486537,77486600
maromena,2,47,v,77496669,77496743
maromena,2,47,i,77496926,77497000
maromena,2,47,d,77497226,77497300
maromena,2,47,a,77497440,77497504
maromena,2,47,.,77497955,77498008
maromena,2,47,n,77498320,77498362
maromena,2,47,o,77498534,77498597
maromena,2,47,v,77498856,77498940
maromena,2,47,a,77499370,77499434
maromena,2,48,v,77500422,77500463
maromena,2,48,i,77500636,77500688
maromena,2,48,d,77500936,77500988
maromena,2,48,a,77501622,77501686
maromena,2,48,.,77502073,77502168
maromena,2,48,n,77502437,77502500
maromena,2,48,o,77502844,77502876
maromena,2,48,v,77503316,77503390
maromena,2,48,a,77503713,77503776
maromena,2,49,v,77504839,77504913
maromena,2,49,i,77505139,77505202
maromena,2,49,d,77505771,77505845
maromena,2,49,a,77505986,77506049
maromena,2,49,.,77506565,77506639
maromena,2,49,n,77506929,77506982
maromena,2,49,o,77507240,77507314
maromena,2,49,v,77507648,77507680
maromena,2,49,a,77508034,77508086
maromena,2,50,v,77508806,77508858
maromena,2,50,i,77509106,77509169
maromena,2,50,d,77509610,77509684
maromena,2,50,a,77509942,77509994
maromena,2,50,.,77510736,77510810
maromena,2,50,n,77511111,77511195
maromena,2,50,o,77511464,77511528
maromena,2,50,v,77511883,77511967
maromena,2,50,a,77512279,77512342
anecy,2,1,v,77728535,77728576
anecy,2,1,i,77728867,77728876
anecy,2,1,d,77729478,77729519
anecy,2,1,a,77729692,77729787
anecy,2,1,.,77730355,77730366
anecy,2,1,n,77731214,77731266
anecy,2,1,o,77731492,77731556
anecy,2,1,v,77732092,77732134
anecy,2,1,a,77732521,77732584
anecy,2,2,v,77734589,77734641
anecy,2,2,i,77734889,77734952
anecy,2,2,d,77735360,77735402
anecy,2,2,a,77735789,77735884
anecy,2,2,.,77736314,77736388
anecy,2,2,n,77736603,77736655
anecy,2,2,o,77737653,77737695
anecy,2,2,v,77737996,77738070
anecy,2,2,a,77738210,77738284
anecy,2,3,v,77739968,77740010
anecy,2,3,i,77740215,77740267
anecy,2,3,d,77740482,77740524
anecy,2,3,a,77740632,77740706
anecy,2,3,.,77741093,77741156
anecy,2,3,n,77741350,77741382
anecy,2,3,o,77741586,77741617
anecy,2,3,v,77741832,77741864
anecy,2,3,a,77741961,77742035
anecy,2,4,v,77743151,77743203
anecy,2,4,i,77743429,77743471
anecy,2,4,d,77743708,77743771
anecy,2,4,a,77743933,77744028
anecy,2,4,.,77744395,77744468
anecy,2,4,n,77745722,77745733
anecy,2,4,o,77746409,77746451
anecy,2,4,v,77746752,77746804
anecy,2,4,a,77746923,77747040
anecy,2,5,v,77748691,77748744
anecy,2,5,i,77749023,77749065
anecy,2,5,d,77749805,77749815
anecy,2,5,a,77749966,77750041
anecy,2,5,.,77750577,77750663
anecy,2,5,n,77750877,77750929
anecy,2,5,o,77751167,77751219
anecy,2,5,v,77751445,77751519
anecy,2,5,a,77751584,77751680
anecy,2,6,v,77753020,77753083
anecy,2,6,i,77753320,77753383
anecy,2,6,d,77753610,77753662
anecy,2,6,a,77753781,77753866
anecy,2,6,.,77754124,77754187
anecy,2,6,n,77755057,77755088
anecy,2,6,o,77755314,77755355
anecy,2,6,v,77755796,77755859
anecy,2,6,a,77755999,77756052
anecy,2,7,v,77757157,77757188
anecy,2,7,i,77757382,77757423
anecy,2,7,d,77757639,77757681
anecy,2,7,a,77757800,77757863
anecy,2,7,.,77758089,77758174
anecy,2,7,n,77758379,77758399
anecy,2,7,o,77758711,77758742
anecy,2,7,v,77758936,77758967
anecy,2,7,a,77759107,77759149
anecy,2,8,v,77767370,77767423
anecy,2,8,i,77767906,77767948
anecy,2,8,d,77768860,77768934
anecy,2,8,a,77769203,77769245
anecy,2,8,.,77769793,77769845
anecy,2,8,n,77770061,77770092
anecy,2,8,o,77770340,77770403
anecy,2,8,v,77770693,77770735
anecy,2,8,a,77770875,77770928
anecy,2,9,v,77772033,77772075
anecy,2,9,i,77772301,77772354
anecy,2,9,d,77772601,77772643
anecy,2,9,a,77772762,77772858
anecy,2,9,.,77773223,77773287
anecy,2,9,n,77773470,77773511
anecy,2,9,o,77773973,77774036
anecy,2,9,v,77774284,77774316
anecy,2,9,a,77774445,77774508
anecy,2,10,v,77786086,77786127
anecy,2,10,i,77786482,77786546
anecy,2,10,d,77786772,77786803
anecy,2,10,a,77786911,77786985
anecy,2,10,.,77787468,77787521
anecy,2,10,n,77787790,77787821
anecy,2,10,o,77788208,77788261
anecy,2,10,v,77788530,77788593
anecy,2,10,a,77788669,77788732
anecy,2,11,v,77789881,77789923
anecy,2,11,i,77790160,77790201
anecy,2,11,d,77790438,77790469
anecy,2,11,a,77790610,77790695
anecy,2,11,.,77790943,77791006
anecy,2,11,n,77791275,77791306
anecy,2,11,o,77791682,77791713
anecy,2,11,v,77791961,77791992
anecy,2,11,a,77792111,77792185
anecy,2,12,v,77804877,77804951
anecy,2,12,i,77805403,77805434
anecy,2,12,d,77805981,77806012
anecy,2,12,a,77806517,77806580
anecy,2,12,.,77807579,77807663
anecy,2,12,n,77808104,77808156
anecy,2,12,o,77808511,77808542
anecy,2,12,v,77808843,77808874
anecy,2,12,a,77809057,77809089
anecy,2,13,v,77811073,77811104
anecy,2,13,i,77811416,77811457
anecy,2,13,d,77811951,77811972
anecy,2,13,a,77812519,77812615
anecy,2,13,.,77813206,77813248
anecy,2,13,n,77813645,77813686
anecy,2,13,o,77814041,77814094
anecy,2,13,v,77814352,77814372
anecy,2,13,a,77814502,77814587
anecy,2,14,v,77815896,77815916
anecy,2,14,i,77816174,77816227
anecy,2,14,d,77816539,77816580
anecy,2,14,a,77816816,77816827
anecy,2,14,.,77817353,77817406
anecy,2,14,n,77817664,77817695
anecy,2,14,o,77818071,77818123
anecy,2,14,v,77818382,77818423
anecy,2,14,a,77818542,77818627
anecy,2,15,v,77824030,77824082
anecy,2,15,i,77824362,77824415
anecy,2,15,d,77824727,77824768
anecy,2,15,a,77824887,77824983
anecy,2,15,.,77825381,77825423
anecy,2,15,n,77825659,77825701
anecy,2,15,o,77826056,77826109
anecy,2,15,v,77826367,77826398
anecy,2,15,a,77826506,77826580
anecy,2,16,v,77843990,77844031
anecy,2,16,i,77844301,77844342
anecy,2,16,d,77844568,77844600
anecy,2,16,a,77844697,77844782
anecy,2,16,.,77845801,77845875
anecy,2,16,n,77846166,77846197
anecy,2,16,o,77847195,77847258
anecy,2,16,v,77847646,77847709
anecy,2,16,a,77847817,77847912
anecy,2,17,v,77854700,77854720
anecy,2,17,i,77855097,77855128
anecy,2,17,d,77855622,77855674
anecy,2,17,a,77855815,77855835
anecy,2,17,.,77856416,77856479
anecy,2,17,n,77856748,77856768
anecy,2,17,o,77857209,77857251
anecy,2,17,v,77857509,77857572
anecy,2,17,a,77857670,77857754
anecy,2,18,v,77858935,77858987
anecy,2,18,i,77859214,77859255
anecy,2,18,d,77859471,77859523
anecy,2,18,a,77859664,77859716
anecy,2,18,.,77860189,77860253
anecy,2,18,n,77860489,77860520
anecy,2,18,o,77860875,77860896
anecy,2,18,v,77861229,77861292
anecy,2,18,a,77861421,77861506
anecy,2,19,v,77875380,77875432
anecy,2,19,i,77875755,77875775
anecy,2,19,d,77876098,77876139
anecy,2,19,a,77876280,77876365
anecy,2,19,.,77877352,77877415
anecy,2,19,n,77877877,77877919
anecy,2,19,o,77878381,77878434
anecy,2,19,v,77878725,77878756
anecy,2,19,a,77878885,77878970
anecy,2,20,v,77880397,77880428
anecy,2,20,i,77881340,77881361
anecy,2,20,d,77881995,77882025
anecy,2,20,a,77882295,77882379
anecy,2,20,.,77882906,77882970
anecy,2,20,n,77888747,77888768
anecy,2,20,o,77889604,77889614
anecy,2,20,v,77890194,77890204
anecy,2,20,a,77891041,77891094
anecy,2,21,v,77892735,77892787
anecy,2,21,i,77893067,77893119
anecy,2,21,d,77893581,77893624
anecy,2,21,a,77893839,77893870
anecy,2,21,.,77894364,77894427
anecy,2,21,n,77894750,77894802
anecy,2,21,o,77895189,77895242
anecy,2,21,v,77895661,77895692
anecy,2,21,a,77895833,77895917
anecy,2,22,v,77896958,77897011
anecy,2,22,i,77897258,77897311
anecy,2,22,d,77897569,77897611
anecy,2,22,a,77897741,77897825
anecy,2,22,.,77898191,77898234
anecy,2,22,n,77898512,77898543
anecy,2,22,o,77898899,77898951
